State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
Alabama,Calhoun County,1,3104,1348,0,9,0.29,0,1,0,0,0,1,15.9,34401,0,1,0,1,0,0,0,0,1540,49.62,850,27.39,370,11.93,235,7.57,633,20.40,858,27.63,11,0.35,1,0.03,5,0.17,32,1.04,38,1.23,66,4.88,107,7.92,1424,685,452,1275,1725,13,1,12,78,89,144,205
Alabama,Calhoun County,1,2951,1235,0,91,3.08,0,1,0,1,1,1,40.5,26488,0,1,0,1,0,0,0,1,2019,68.42,1374,46.57,503,17.05,220,7.47,191,6.49,1785,60.50,1,0.05,1,0.03,9,0.32,30,1.03,33,1.13,108,8.73,314,25.46,1705,697,386,504,2387,3,1,12,44,48,191,485
Alabama,Calhoun County,1,2812,1182,0,9,0.32,1,1,1,1,1,1,36.6,35082,1,1,1,1,1,0,0,1,2812,99.99,1695,60.29,665,23.65,491,17.45,1017,36.15,1712,60.88,6,0.21,1,0.04,13,0.46,63,2.24,57,2.03,155,13.09,490,41.45,1748,665,491,1017,1712,6,1,13,63,57,140,415
Alabama,Calhoun County,1,1814,787,0,0,0.00,1,1,1,1,1,1,52.0,17339,1,1,1,1,1,0,0,1,1814,100.00,1398,77.07,496,27.34,301,16.59,121,6.67,1647,90.79,2,0.11,0,0.00,3,0.17,41,2.26,18,0.99,260,33.09,347,44.10,847,496,301,121,1647,2,0,3,41,18,177,239
Alabama,Calhoun County,1,2191,745,0,409,18.67,1,1,1,1,1,1,53.0,13618,1,1,1,1,1,0,0,1,2181,99.56,1502,68.54,558,25.46,165,7.55,526,24.01,1588,72.46,5,0.23,1,0.05,4,0.18,58,2.63,35,1.59,216,28.97,383,51.37,1087,560,167,529,1594,5,1,4,58,35,203,360
Alabama,Calhoun County,1,2715,1189,0,74,2.73,1,1,1,0,0,1,37.7,41528,1,1,1,1,1,0,0,0,1874,69.02,929,34.21,497,18.30,264,9.72,1068,39.32,692,25.49,17,0.64,5,0.18,13,0.46,79,2.92,69,2.56,63,5.30,317,26.64,1302,700,345,1435,1101,30,5,16,128,102,97,435
Alabama,Calhoun County,1,1379,547,0,263,19.07,1,1,1,0,0,1,30.2,30333,1,1,1,1,1,0,0,0,1301,94.35,742,53.79,244,17.69,231,16.75,655,47.51,577,41.83,1,0.07,0,0.00,7,0.51,61,4.42,67,4.86,89,16.31,171,31.34,508,244,289,706,602,1,0,7,63,67,77,148
Alabama,Calhoun County,1,3362,1597,0,147,4.37,1,1,1,0,0,1,20.9,62176,1,1,1,1,1,0,0,0,3362,100.00,1410,41.94,518,15.41,1029,30.61,2679,79.68,593,17.64,26,0.77,1,0.03,3,0.09,60,1.78,70,2.08,87,5.42,227,14.24,1511,518,1029,2679,593,26,1,3,60,70,87,233
Alabama,Calhoun County,1,5792,2593,0,0,0.00,0,0,0,0,0,0,13.3,65847,1,1,1,1,1,0,0,0,4653,80.33,1407,24.29,880,15.19,821,14.17,3371,58.20,955,16.49,124,2.15,3,0.06,17,0.30,182,3.14,273,4.72,39,1.50,129,4.96,1852,1137,1019,4165,1183,158,4,22,260,372,48,153
Alabama,Calhoun County,1,6565,2634,0,23,0.35,0,0,0,0,0,0,8.9,76326,1,1,1,1,1,0,0,0,5459,83.16,1712,26.08,1292,19.68,648,9.88,4372,66.59,650,9.91,58,0.89,1,0.02,24,0.36,354,5.39,447,6.80,88,3.34,216,8.19,2304,1569,794,5081,876,78,1,32,497,628,121,277
Alabama,Calhoun County,1,3482,1294,0,236,6.78,1,1,1,0,0,1,22.0,35729,1,1,1,1,1,0,0,0,1664,47.79,895,25.71,426,12.23,281,8.08,1068,30.68,535,15.37,5,0.15,4,0.11,4,0.12,47,1.35,67,1.93,30,2.32,133,10.27,1721,822,671,2217,1016,13,4,10,222,261,62,239
Alabama,Calhoun County,1,4318,1609,0,0,0.00,0,0,0,0,0,0,9.7,54688,1,1,1,1,1,0,0,0,4247,98.35,1887,43.71,1094,25.35,594,13.75,3394,78.61,515,11.93,32,0.74,1,0.02,17,0.40,287,6.65,429,9.94,49,3.07,177,11.01,1746,1113,604,3464,515,32,1,18,288,429,49,170
Alabama,Calhoun County,1,2211,865,0,0,0.00,1,1,1,0,0,1,21.0,47736,1,1,1,1,1,0,0,0,1588,71.84,796,35.99,401,18.15,246,11.12,1490,67.38,55,2.47,7,0.32,1,0.05,5,0.23,31,1.39,24,1.08,30,3.44,155,17.97,1020,534,342,2075,64,7,1,13,51,41,36,190
Alabama,Calhoun County,0,3731,1427,0,0,0.00,0,0,0,0,0,0,15.2,54605,0,0,0,0,0,0,0,0,3727,99.90,1622,43.48,802,21.49,538,14.41,2908,77.93,724,19.40,5,0.13,1,0.03,17,0.46,73,1.96,75,2.01,45,3.13,243,17.03,1336,803,538,2909,726,5,1,17,73,75,43,207
Alabama,Calhoun County,1,5198,2030,0,0,0.00,1,1,1,1,1,1,17.2,48945,1,1,1,1,1,0,0,1,4561,87.75,2012,38.71,1119,21.53,585,11.25,3985,76.67,358,6.89,8,0.15,1,0.02,29,0.55,181,3.48,159,3.06,178,8.75,371,18.25,2457,1262,700,4525,431,10,1,33,198,180,158,389
Alabama,Calhoun County,1,3791,1489,0,0,0.00,1,1,1,0,0,1,22.2,45250,1,1,1,1,1,0,0,0,3343,88.17,1778,46.91,848,22.38,447,11.79,2741,72.31,420,11.07,19,0.49,0,0.00,17,0.44,146,3.86,148,3.90,22,1.50,411,27.58,1903,972,492,3043,541,25,0,17,165,171,29,427
Alabama,Calhoun County,1,6329,2561,0,5,0.08,0,0,0,0,0,0,13.0,61242,1,1,1,1,1,0,0,0,5669,89.58,2261,35.73,1248,19.71,996,15.74,4100,64.77,1286,20.32,53,0.84,4,0.06,20,0.31,207,3.28,165,2.60,90,3.52,292,11.39,2692,1373,1148,4622,1399,60,4,23,221,184,110,339
Alabama,Calhoun County,1,6919,2671,0,0,0.00,0,0,0,0,0,0,15.3,56972,1,1,1,1,1,0,0,0,6916,99.96,2464,35.62,1819,26.29,891,12.88,5744,83.02,858,12.40,57,0.82,11,0.16,48,0.69,198,2.86,160,2.31,86,3.20,407,15.23,2417,1820,892,5747,858,57,11,48,198,160,79,378
Alabama,Calhoun County,0,7335,2784,0,0,0.00,0,0,0,0,0,0,9.1,68400,0,0,0,0,0,0,0,0,7044,96.04,1564,21.32,1780,24.27,779,10.62,6430,87.66,352,4.80,50,0.68,3,0.04,28,0.38,181,2.47,166,2.26,55,1.99,168,6.03,1664,1851,808,6667,358,51,3,29,227,221,52,175
Alabama,Calhoun County,1,3992,1333,0,1405,35.20,1,1,1,1,1,1,47.6,52500,1,1,1,1,1,0,0,1,3985,99.82,2311,57.90,226,5.66,152,3.80,2181,54.64,1677,42.02,40,1.00,4,0.10,16,0.40,66,1.65,75,1.88,131,9.81,276,20.69,1275,228,152,2187,1679,40,4,16,66,75,98,208
Alabama,Calhoun County,1,3411,1428,0,0,0.00,0,0,0,0,0,0,13.9,80625,1,1,1,1,1,0,0,0,3322,97.40,1095,32.11,670,19.66,634,18.59,2790,81.79,404,11.86,31,0.91,5,0.15,15,0.44,77,2.25,70,2.04,0,0.00,156,10.95,1106,699,644,2811,465,34,5,15,81,71,0,149
Alabama,Calhoun County,1,6801,2851,0,147,2.16,1,1,1,1,1,1,25.3,47159,1,1,1,1,1,0,0,1,4348,63.93,2098,30.85,1058,15.55,460,6.77,3338,49.08,744,10.93,76,1.12,9,0.13,29,0.43,152,2.24,131,1.93,101,3.54,470,16.47,3352,1611,829,4988,1405,112,12,46,238,192,137,707
Alabama,Calhoun County,1,3652,1494,0,2,0.05,0,0,0,0,0,0,16.6,54063,1,1,1,1,1,0,0,0,2700,73.95,1104,30.22,605,16.58,472,12.94,2577,70.56,79,2.16,4,0.12,0,0.00,8,0.22,33,0.89,31,0.84,20,1.36,152,10.15,1365,837,628,3442,134,5,1,13,57,46,25,194
Alabama,Calhoun County,0,3843,1597,0,0,0.00,0,0,0,1,1,1,30.7,38142,0,0,0,0,0,0,0,1,2793,72.68,1462,38.04,650,16.92,455,11.83,2375,61.80,330,8.60,4,0.10,0,0.00,14,0.37,70,1.81,35,0.91,109,6.84,255,15.99,2052,928,614,3245,466,5,0,19,108,56,207,348
Alabama,Calhoun County,0,4518,1753,0,0,0.00,0,0,0,0,0,0,16.0,62500,0,0,0,0,0,0,0,0,4518,100.00,1579,34.95,1058,23.42,586,12.97,4304,95.26,90,1.99,17,0.38,6,0.13,21,0.46,80,1.77,71,1.57,40,2.27,268,15.31,1625,1058,586,4304,90,17,6,21,80,71,43,282
Alabama,Calhoun County,0,7069,2677,0,20,0.28,0,0,0,0,0,0,11.0,74671,0,0,0,0,0,0,0,0,6470,91.52,1498,21.19,1648,23.31,815,11.53,5745,81.27,544,7.69,25,0.36,14,0.20,30,0.43,111,1.58,66,0.94,87,3.26,268,10.02,1719,1788,888,6301,569,28,17,36,118,76,101,300
Alabama,Calhoun County,0,4661,1800,0,79,1.69,0,0,0,0,0,0,14.8,59120,0,0,0,0,0,0,0,0,4661,100.00,1508,32.34,1093,23.45,608,13.04,4449,95.45,77,1.65,19,0.41,8,0.17,18,0.39,90,1.93,41,0.88,81,4.52,192,10.68,1389,1093,608,4449,77,19,8,18,90,41,75,181
Alabama,Calhoun County,0,4615,1804,0,0,0.00,0,0,0,0,0,0,8.9,63801,0,0,0,0,0,0,0,0,4582,99.28,1377,29.85,1054,22.83,566,12.27,4291,92.98,166,3.60,3,0.07,2,0.04,24,0.52,96,2.07,57,1.23,9,0.52,215,11.92,1314,1061,570,4324,166,3,2,24,96,57,10,209
Alabama,Chambers County,0,3619,1502,0,2,0.06,0,0,0,0,0,1,25.0,47917,0,0,0,0,0,0,0,0,3619,100.00,1734,47.92,725,20.03,686,18.96,2547,70.38,1006,27.80,3,0.08,0,0.00,9,0.25,54,1.49,38,1.05,67,4.47,253,16.83,1844,725,686,2547,1006,3,0,9,54,38,75,238
Alabama,Chambers County,0,2900,1229,0,0,0.00,0,0,0,0,0,0,12.8,58333,0,0,0,0,0,0,0,0,1843,63.54,916,31.58,480,16.55,294,10.12,1025,35.33,793,27.33,2,0.07,0,0.00,2,0.07,21,0.74,13,0.46,28,2.30,87,7.08,1305,691,505,1384,1472,6,0,3,35,17,77,146
Alabama,Chambers County,0,6669,2682,0,259,3.88,0,0,0,0,1,0,14.2,50245,0,0,0,0,0,0,0,1,5561,83.38,2498,37.46,1135,17.02,940,14.10,2368,35.50,3111,46.65,5,0.07,0,0.00,9,0.13,68,1.02,83,1.25,242,9.02,453,16.90,2517,1354,1153,2759,3796,15,0,9,90,109,253,494
Alabama,Chambers County,0,3257,1303,0,0,0.00,0,0,0,0,0,0,16.2,53835,0,0,0,0,0,0,0,0,3257,100.00,1394,42.80,774,23.76,478,14.68,2437,74.82,747,22.94,12,0.37,0,0.00,18,0.55,43,1.32,40,1.23,66,5.09,77,5.94,1464,774,478,2437,747,12,0,18,43,40,64,74
Alabama,Chambers County,0,4708,1911,0,15,0.32,0,0,0,0,0,0,12.6,63843,0,0,0,0,0,0,0,0,4461,94.76,1726,36.67,1011,21.48,602,12.80,2523,53.58,1764,37.46,106,2.25,0,0.00,13,0.28,56,1.19,42,0.89,71,3.73,116,6.07,2020,1087,637,2698,1831,106,0,13,60,43,89,140
Alabama,Chambers County,1,995,445,0,0,0.00,1,1,1,0,0,1,31.3,52857,1,1,1,1,1,0,0,0,776,77.98,435,43.71,123,12.34,174,17.53,72,7.26,691,69.48,0,0.00,0,0.00,0,0.00,12,1.24,9,0.91,60,13.58,21,4.64,458,173,217,182,794,0,0,0,19,18,79,27
Alabama,Chambers County,1,3804,1578,0,85,2.23,1,1,1,0,0,1,21.7,47817,1,1,1,1,1,0,0,0,2468,64.87,1358,35.70,544,14.29,398,10.46,1313,34.52,1050,27.61,2,0.05,1,0.03,4,0.10,97,2.56,85,2.25,57,3.60,256,16.23,2215,843,686,1918,1718,3,1,10,154,139,117,376
Alabama,Chambers County,1,3411,1415,0,97,2.84,1,1,1,1,1,1,10.9,44485,1,1,1,1,1,0,0,1,2464,72.23,1189,34.86,536,15.72,565,16.57,1940,56.87,474,13.89,11,0.32,1,0.02,2,0.05,37,1.09,41,1.19,126,8.88,175,12.34,1429,779,731,2756,570,11,8,2,64,74,132,212
Alabama,Chambers County,1,4852,1868,0,0,0.00,0,0,0,0,1,0,17.3,52389,1,1,1,1,1,0,0,1,4464,92.01,1629,33.58,1184,24.40,553,11.40,3130,64.50,1242,25.59,11,0.23,1,0.02,5,0.10,76,1.57,58,1.20,108,5.76,284,15.20,1734,1277,613,3431,1323,12,1,5,80,58,103,278
Alabama,Cherokee County,0,3332,1400,0,0,0.00,0,0,0,0,0,0,13.0,52096,0,0,0,0,0,0,0,0,2781,83.48,1317,39.53,542,16.26,565,16.97,2531,75.96,159,4.77,8,0.25,0,0.00,15,0.45,68,2.04,30,0.91,44,3.15,190,13.54,1679,682,642,2949,277,10,0,18,78,34,59,241
Alabama,Cherokee County,0,3872,1570,0,0,0.00,0,0,0,0,0,1,25.6,38580,0,0,0,0,0,0,0,0,3872,100.00,2162,55.84,829,21.41,673,17.38,3783,97.70,14,0.36,2,0.05,0,0.00,15,0.39,58,1.50,19,0.49,65,4.16,325,20.67,2063,829,673,3783,14,2,0,15,58,19,63,313
Alabama,Cherokee County,0,5561,2249,0,0,0.00,0,0,0,0,0,0,9.0,52885,0,0,0,0,0,0,0,0,5561,100.00,2137,38.43,1240,22.30,821,14.76,5233,94.10,122,2.19,11,0.20,1,0.02,35,0.63,159,2.86,127,2.28,38,1.68,346,15.40,2166,1240,821,5233,122,11,1,35,159,127,35,332
Alabama,Cherokee County,0,4235,1735,0,0,0.00,0,0,0,0,0,1,21.6,52738,0,0,0,0,0,0,0,0,4132,97.57,1615,38.15,962,22.73,638,15.06,3725,87.95,297,7.00,4,0.09,0,0.00,23,0.55,84,1.97,47,1.10,35,2.03,330,19.03,1686,982,652,3811,307,7,0,24,86,50,37,319
Alabama,Cherokee County,1,4017,1676,0,290,7.22,0,0,0,0,1,0,13.8,57692,1,1,1,1,1,0,0,1,3886,96.73,1414,35.21,694,17.27,1034,25.73,3567,88.80,237,5.89,11,0.27,0,0.00,13,0.32,58,1.45,33,0.82,176,10.53,209,12.45,1434,716,1061,3679,253,11,0,13,61,33,197,231
Alabama,Cherokee County,0,4972,1996,0,0,0.00,0,0,0,0,0,0,10.8,56537,0,0,0,0,0,0,0,0,4972,100.00,1696,34.11,1117,22.47,802,16.13,4626,93.04,235,4.73,13,0.26,0,0.00,30,0.60,68,1.37,57,1.15,39,1.93,240,12.04,1765,1117,802,4626,235,13,0,30,68,57,44,246
Alabama,Chilton County,0,5219,1966,0,189,3.62,0,0,0,1,1,1,20.5,52792,0,0,0,0,0,0,0,1,4454,85.35,1893,36.28,1132,21.69,621,11.91,3005,57.58,1076,20.61,16,0.31,6,0.11,10,0.18,342,6.55,375,7.18,109,5.56,327,16.62,1763,1272,728,3523,1287,20,6,10,373,452,126,355
Alabama,Chilton County,1,6303,2508,0,141,2.24,1,1,1,1,1,1,20.1,63956,1,1,1,1,1,0,0,1,5255,83.38,2233,35.43,1292,20.50,860,13.65,4363,69.22,494,7.83,43,0.68,4,0.06,13,0.21,339,5.38,414,6.57,252,10.06,486,19.39,2996,1535,1080,5224,632,45,4,17,381,458,291,591
Alabama,Chilton County,0,2807,1119,0,0,0.00,0,0,0,0,0,1,15.7,53617,0,0,0,0,0,0,0,0,2807,100.00,910,32.41,665,23.69,428,15.25,2732,97.33,14,0.50,3,0.11,0,0.00,9,0.32,49,1.75,41,1.46,8,0.75,225,20.10,806,665,428,2732,14,3,0,9,49,41,8,211
Alabama,Chilton County,0,3808,1464,0,0,0.00,0,0,0,0,0,0,19.5,59272,0,0,0,0,0,0,0,0,3808,100.00,1487,39.06,908,23.84,519,13.63,3551,93.25,25,0.66,6,0.16,1,0.03,26,0.68,199,5.23,324,8.51,61,4.18,193,13.21,1387,908,519,3551,25,6,1,26,199,324,60,191
Alabama,Chilton County,0,5466,2000,0,37,0.68,0,0,0,0,0,0,17.3,63405,0,0,0,0,0,0,0,0,5179,94.76,1983,36.28,1359,24.86,630,11.52,4469,81.76,342,6.25,19,0.35,3,0.05,12,0.22,335,6.12,467,8.54,59,2.95,267,13.33,2018,1424,690,4705,391,19,3,12,336,467,61,278
Alabama,Chilton County,0,8776,3229,0,0,0.00,0,0,0,0,0,1,21.9,53105,0,0,0,0,0,0,0,0,8622,98.25,4163,47.43,2254,25.69,1010,11.50,7427,84.63,573,6.53,21,0.24,7,0.08,40,0.45,555,6.32,1071,12.20,76,2.35,698,21.61,4535,2286,1032,7554,593,21,7,40,561,1083,79,749
Alabama,Chilton County,0,2902,1157,0,0,0.00,0,0,0,0,0,1,19.6,54363,0,0,0,0,0,0,0,0,2769,95.40,1177,40.57,674,23.23,394,13.56,2080,71.68,613,21.11,4,0.14,7,0.24,4,0.14,61,2.10,45,1.55,62,5.34,151,13.05,1387,713,416,2169,656,4,7,4,62,45,74,168
Alabama,Chilton County,0,3261,1197,0,26,0.80,0,0,0,0,0,0,12.3,63444,0,0,0,0,0,0,0,0,3261,100.00,1283,39.36,818,25.08,388,11.90,2964,90.89,127,3.89,8,0.25,0,0.00,7,0.21,155,4.75,186,5.70,19,1.63,149,12.46,1494,818,388,2964,127,8,0,7,155,186,17,155
Alabama,Chilton County,0,5101,1918,0,0,0.00,0,0,0,1,1,1,14.3,48604,0,0,0,0,0,0,0,1,5101,100.00,1820,35.69,1339,26.25,640,12.55,4291,84.12,505,9.90,4,0.08,27,0.53,30,0.59,244,4.78,364,7.14,104,5.43,326,17.01,1667,1339,640,4291,505,4,27,30,244,364,107,349
Alabama,Choctaw County,0,3184,1419,0,2,0.06,1,1,0,1,1,1,26.1,50673,1,1,0,0,0,1,0,1,3184,100.00,1840,57.78,674,21.17,520,16.33,607,19.06,2558,80.34,0,0.00,0,0.00,5,0.16,14,0.44,10,0.31,214,15.09,404,28.46,1944,674,520,607,2558,0,0,5,14,10,221,403
Alabama,Choctaw County,0,4423,1931,0,127,2.87,0,0,0,1,1,1,21.5,45990,0,0,0,0,0,0,0,1,3956,89.43,1690,38.22,826,18.66,835,18.88,2382,53.85,1523,34.44,5,0.10,0,0.00,7,0.16,39,0.88,28,0.64,178,9.23,429,22.22,1635,929,934,2771,1589,7,0,9,47,32,191,420
Alabama,Choctaw County,0,3879,1567,0,0,0.00,0,0,0,0,0,0,13.5,54595,0,0,0,0,0,0,0,0,3868,99.72,1488,38.37,943,24.30,672,17.33,3205,82.62,639,16.48,5,0.13,0,0.00,2,0.05,17,0.44,25,0.64,76,4.85,319,20.39,1244,945,674,3209,646,5,0,2,17,25,66,265
Alabama,Choctaw County,0,2373,949,0,0,0.00,1,1,0,0,0,1,31.1,42536,1,1,0,0,0,1,0,0,2373,100.00,1301,54.84,593,24.99,391,16.48,1144,48.21,1219,51.37,0,0.00,0,0.00,2,0.08,8,0.34,6,0.25,68,7.18,236,24.89,1209,593,391,1144,1219,0,0,2,8,6,64,233
Alabama,Clarke County,0,1760,722,0,0,0.00,0,0,0,0,0,1,24.7,41202,0,0,0,0,0,0,0,0,1760,100.00,995,56.54,387,21.99,308,17.50,1354,76.93,382,21.70,2,0.11,0,0.00,6,0.34,16,0.91,17,0.97,61,8.46,116,16.03,757,387,308,1354,382,2,0,6,16,17,50,92
Alabama,Clarke County,0,998,377,0,0,0.00,1,1,0,0,0,1,21.5,49359,1,1,0,0,0,1,0,0,998,100.00,389,38.98,236,23.65,180,18.04,732,73.35,248,24.85,11,1.10,0,0.00,3,0.30,4,0.40,6,0.60,30,7.91,59,15.56,437,236,180,732,248,11,0,3,4,6,31,61
Alabama,Clarke County,1,5515,2236,0,78,1.41,0,0,0,0,1,0,11.9,65053,1,1,1,1,1,0,0,1,4513,81.83,1689,30.62,1173,21.27,721,13.07,2460,44.60,1967,35.66,31,0.56,2,0.04,7,0.12,47,0.85,54,0.98,171,7.65,324,14.49,1973,1411,881,3032,2378,34,2,12,57,70,189,377
Alabama,Clarke County,0,1329,572,0,0,0.00,1,1,0,0,0,1,31.5,48304,1,1,0,0,0,1,0,0,1329,100.00,576,43.34,293,22.05,269,20.24,725,54.55,582,43.79,2,0.15,0,0.00,5,0.38,15,1.13,2,0.15,26,4.48,103,17.99,576,293,269,725,582,2,0,5,15,2,23,93
Alabama,Clarke County,0,5488,2199,0,119,2.17,1,1,0,1,1,1,26.7,57450,1,1,0,0,0,1,0,1,5190,94.56,2031,37.00,1233,22.47,827,15.06,2501,45.57,2621,47.76,3,0.05,2,0.04,14,0.26,48,0.88,60,1.10,196,8.91,398,18.10,1745,1299,877,2739,2671,7,2,15,54,63,178,373
Alabama,Clarke County,0,3493,1431,0,0,0.00,0,0,0,1,1,1,24.5,46500,0,0,0,0,0,0,0,1,3322,95.11,1636,46.84,809,23.17,548,15.70,2211,63.30,1057,30.26,3,0.09,0,0.00,8,0.23,43,1.24,34,0.97,128,8.97,302,21.08,1781,848,585,2330,1102,5,0,10,46,34,126,296
Alabama,Clarke County,1,4230,1667,0,83,1.96,1,1,1,1,1,1,30.9,52440,1,1,1,1,1,0,0,1,3869,91.46,1977,46.74,1000,23.65,607,14.36,1894,44.78,1895,44.80,14,0.34,0,0.00,30,0.72,35,0.83,59,1.38,225,13.47,303,18.19,1881,1084,694,2159,1982,15,0,35,39,59,201,290
Alabama,Clarke County,0,1289,497,0,0,0.00,0,0,0,0,0,1,33.4,47411,0,0,0,0,0,0,0,0,1289,100.00,602,46.68,345,26.76,173,13.42,645,50.04,629,48.80,0,0.00,0,0.00,10,0.78,5,0.39,9,0.70,21,4.29,109,22.03,723,345,173,645,629,0,0,10,5,9,22,113
Alabama,Clarke County,0,1731,636,0,0,0.00,1,1,0,1,1,1,44.4,40000,1,1,0,0,0,1,0,1,1731,100.00,1033,59.66,486,28.08,207,11.96,354,20.45,1362,78.68,1,0.06,0,0.00,7,0.40,7,0.40,11,0.64,164,25.80,160,25.24,985,486,207,354,1362,1,0,7,7,11,137,134
Alabama,Clay County,0,5324,2149,0,105,1.97,0,0,0,0,0,0,11.6,58917,0,0,0,0,0,0,0,0,4399,82.63,1670,31.37,1042,19.56,733,13.76,3397,63.81,841,15.79,4,0.07,0,0.00,14,0.27,143,2.69,118,2.22,66,3.09,304,14.15,2019,1244,961,4062,1053,5,0,19,185,171,90,353
Alabama,Clay County,0,3224,1335,0,150,4.65,0,0,0,0,0,1,37.4,38298,0,0,0,0,0,0,0,0,2589,80.31,1477,45.82,552,17.11,450,13.96,2001,62.07,472,14.64,3,0.11,0,0.00,14,0.44,99,3.06,124,3.83,80,5.96,178,13.33,1641,674,618,2457,615,15,0,16,121,161,95,216
Alabama,Clay County,0,2904,1191,0,0,0.00,0,0,0,0,0,0,10.9,49679,0,0,0,0,0,0,0,0,2904,100.00,1270,43.72,649,22.35,481,16.56,2801,96.45,26,0.90,1,0.03,0,0.00,10,0.34,66,2.27,49,1.69,41,3.45,106,8.86,1203,649,481,2801,26,1,0,10,66,49,33,92
Alabama,Clay County,0,2480,995,0,0,0.00,0,0,0,0,0,1,19.4,47798,0,0,0,0,0,0,0,0,2480,100.00,986,39.77,577,23.27,389,15.69,2060,83.06,372,15.00,3,0.12,0,0.00,10,0.40,35,1.41,18,0.73,0,0.00,173,17.38,930,577,389,2060,372,3,0,10,35,18,0,159
Alabama,Cleburne County,0,2684,1053,0,10,0.37,0,0,0,0,0,1,16.1,48333,0,0,0,0,0,0,0,0,2684,100.00,1259,46.91,659,24.55,372,13.86,2618,97.54,7,0.26,1,0.04,0,0.00,11,0.41,47,1.75,20,0.75,56,5.30,162,15.42,1421,659,372,2618,7,1,0,11,47,20,53,159
Alabama,Cleburne County,0,4202,1672,0,168,4.00,0,0,0,0,0,1,30.7,45810,0,0,0,0,0,0,0,0,2874,68.41,1546,36.79,697,16.58,457,10.87,2585,61.52,220,5.23,1,0.02,1,0.02,8,0.19,60,1.42,49,1.18,50,3.01,296,17.69,2024,967,712,3750,333,4,3,17,95,80,66,411
Alabama,Cleburne County,0,3419,1352,0,0,0.00,0,0,0,0,0,0,19.7,57857,0,0,0,0,0,0,0,0,3419,100.00,1301,38.04,769,22.49,556,16.26,3114,91.08,153,4.47,12,0.35,6,0.18,8,0.23,126,3.69,155,4.53,31,2.31,170,12.58,1321,769,556,3114,153,12,6,8,126,155,32,170
Alabama,Cleburne County,0,4667,1814,0,0,0.00,0,0,0,0,0,0,9.2,58696,0,0,0,0,0,0,0,0,4667,100.00,1490,31.93,1156,24.77,721,15.45,4597,98.50,5,0.11,6,0.13,1,0.02,15,0.32,43,0.92,52,1.11,78,4.31,136,7.50,1390,1156,721,4597,5,6,1,15,43,52,80,134
Alabama,Coffee County,0,2057,828,0,0,0.00,1,1,0,0,0,1,21.9,51719,1,1,0,0,0,1,0,0,2057,100.00,867,42.16,530,25.77,305,14.83,1850,89.94,81,3.94,5,0.24,0,0.00,61,2.97,60,2.92,17,0.83,33,3.98,148,17.90,914,530,305,1850,81,5,0,61,60,17,31,145
Alabama,Coffee County,0,1841,765,0,0,0.00,0,0,0,0,0,0,13.7,64333,1,1,0,0,0,1,0,0,1841,100.00,577,31.35,394,21.40,332,18.03,1622,88.10,141,7.66,2,0.11,0,0.00,41,2.23,35,1.90,22,1.20,34,4.43,88,11.50,565,394,332,1622,141,2,0,41,35,22,33,82
Alabama,Coffee County,0,4258,1692,0,0,0.00,0,0,0,0,1,0,7.9,79167,0,0,0,0,0,0,0,1,4258,100.00,973,22.86,973,22.85,661,15.52,3647,85.65,340,7.98,44,1.03,0,0.00,115,2.70,112,2.63,80,1.88,104,6.12,205,12.11,1137,973,661,3647,340,44,0,115,112,80,120,220
Alabama,Coffee County,0,2152,871,0,0,0.00,0,0,0,0,0,0,15.7,50972,0,0,0,0,0,0,0,0,2152,99.99,835,38.79,476,22.12,360,16.73,1639,76.15,386,17.94,2,0.09,6,0.28,51,2.37,68,3.16,49,2.28,15,1.78,153,17.61,692,476,360,1639,386,2,6,51,68,49,13,134
Alabama,Coffee County,0,4558,1805,0,321,7.04,0,0,0,1,1,1,18.7,46454,0,0,0,0,0,0,0,1,3770,82.72,1470,32.24,794,17.42,712,15.62,2681,58.82,968,21.24,3,0.06,0,0.00,39,0.86,79,1.74,36,0.80,112,6.20,316,17.52,2060,990,883,2966,1435,11,0,51,95,42,153,340
Alabama,Coffee County,0,1561,630,0,0,0.00,0,0,0,0,0,1,19.5,47589,0,0,0,0,0,0,0,0,1561,100.00,700,44.84,343,21.97,292,18.71,1451,92.95,19,1.22,4,0.26,0,0.00,51,3.27,36,2.31,15,0.96,22,3.47,103,16.39,698,343,292,1451,19,4,0,51,36,15,22,100
